ward,date_time,rainfall_1h,rainfall_3h,precipitation_prob,humidity,temperature,latitude,longitude
Dagoretti,2020-03-05 00:00:00,5.4,17.25,0.67,65.44,20.28,-1.2889,36.7444
Dagoretti,2020-03-06 00:00:00,6.42,23.19,0.5,73.36,23.15,-1.2889,36.7444
Dagoretti,2020-03-07 00:00:00,1.06,3.63,0.71,66.92,21.42,-1.2889,36.7444
Dagoretti,2020-03-08 00:00:00,1.62,6.06,0.75,85.98,18.42,-1.2889,36.7444
Dagoretti,2020-03-09 00:00:00,4.65,14.91,0.38,88.9,27.92,-1.2889,36.7444
Dagoretti,2020-03-10 00:00:00,5.59,21.53,0.53,79.63,19.37,-1.2889,36.7444
Dagoretti,2020-03-11 00:00:00,3.95,15.5,0.36,80.4,21.2,-1.2889,36.7444
Dagoretti,2020-03-12 00:00:00,9.5,29.82,0.62,65.77,25.74,-1.2889,36.7444
Dagoretti,2020-03-13 00:00:00,5.13,19.53,0.62,77.37,20.83,-1.2889,36.7444
Dagoretti,2020-03-14 00:00:00,6.39,19.74,0.49,67.3,27.56,-1.2889,36.7444
Dagoretti,2020-03-15 00:00:00,3.68,12.31,0.47,72.93,20.15,-1.2889,36.7444
Dagoretti,2020-03-16 00:00:00,6.92,22.75,0.58,61.53,22.34,-1.2889,36.7444
Dagoretti,2020-03-17 00:00:00,5.8,18.66,0.59,63.06,27.56,-1.2889,36.7444
Dagoretti,2020-03-18 00:00:00,0.31,2.52,0.33,89.64,20.79,-1.2889,36.7444
Dagoretti,2020-03-19 00:00:00,5.86,19.37,0.59,86.49,21.99,-1.2889,36.7444
Dagoretti,2020-03-20 00:00:00,3.89,14.21,0.62,85.44,18.26,-1.2889,36.7444
Dagoretti,2020-03-21 00:00:00,4.5,15.91,0.45,75.6,19.67,-1.2889,36.7444
Dagoretti,2020-03-22 00:00:00,5.92,22.35,0.48,83.56,26.73,-1.2889,36.7444
Dagoretti,2020-03-23 00:00:00,8.15,28.82,0.38,72.08,24.36,-1.2889,36.7444
Dagoretti,2020-03-24 00:00:00,1.69,9.49,0.45,69.78,25.64,-1.2889,36.7444
Dagoretti,2020-03-25 00:00:00,4.61,17.73,0.51,83.6,22.28,-1.2889,36.7444
Dagoretti,2020-03-26 00:00:00,1.27,8.59,0.39,70.59,24.65,-1.2889,36.7444
Dagoretti,2020-03-27 00:00:00,5.24,18.66,0.59,83.16,18.55,-1.2889,36.7444
Dagoretti,2020-03-28 00:00:00,2.66,11.7,0.75,78.48,23.49,-1.2889,36.7444
Dagoretti,2020-03-29 00:00:00,9.48,29.15,0.65,78.22,26.61,-1.2889,36.7444
Dagoretti,2020-03-30 00:00:00,1.68,5.68,0.64,64.98,21.39,-1.2889,36.7444
Dagoretti,2020-03-31 00:00:00,3.97,15.63,0.6,88.47,23.16,-1.2889,36.7444
Dagoretti,2020-04-01 00:00:00,4.47,15.4,0.76,70.69,19.11,-1.2889,36.7444
Dagoretti,2020-04-02 00:00:00,6.65,21.44,0.58,74.45,19.86,-1.2889,36.7444
Dagoretti,2020-04-03 00:00:00,6.18,22.32,0.4,62.98,18.25,-1.2889,36.7444
Dagoretti,2020-04-04 00:00:00,0.94,4.08,0.64,64.83,27.54,-1.2889,36.7444
Dagoretti,2020-04-05 00:00:00,8.81,31.34,0.32,65.58,23.45,-1.2889,36.7444
Dagoretti,2020-04-06 00:00:00,1.45,8.04,0.52,79.48,21.3,-1.2889,36.7444
Dagoretti,2020-04-07 00:00:00,3.37,13.62,0.45,60.01,22.36,-1.2889,36.7444
Dagoretti,2020-04-08 00:00:00,1.56,9.33,0.5,86.92,27.02,-1.2889,36.7444
Dagoretti,2020-04-09 00:00:00,0.86,5.7,0.57,75.71,21.71,-1.2889,36.7444
Dagoretti,2020-04-10 00:00:00,9.83,33.45,0.48,86.34,23.97,-1.2889,36.7444
Dagoretti,2020-04-11 00:00:00,1,3.28,0.39,64.76,26.71,-1.2889,36.7444
Dagoretti,2020-04-12 00:00:00,1.73,6.98,0.35,63.2,20.9,-1.2889,36.7444
Dagoretti,2020-04-13 00:00:00,5.85,20.33,0.67,77.95,25.02,-1.2889,36.7444
Dagoretti,2020-04-14 00:00:00,2.67,12.75,0.67,78.85,18.63,-1.2889,36.7444
Dagoretti,2020-04-15 00:00:00,7.53,23.16,0.62,72.38,27.33,-1.2889,36.7444
Dagoretti,2020-04-16 00:00:00,0.22,4.26,0.58,82.43,23.4,-1.2889,36.7444
Dagoretti,2020-04-17 00:00:00,3.57,11.15,0.65,65.11,22.27,-1.2889,36.7444
Dagoretti,2020-04-18 00:00:00,7.45,24.5,0.38,62.64,27.92,-1.2889,36.7444
Dagoretti,2020-04-19 00:00:00,2.61,8.3,0.55,86.46,25.77,-1.2889,36.7444
Dagoretti,2020-04-20 00:00:00,4.82,15.4,0.41,73.12,20.1,-1.2889,36.7444
Dagoretti,2020-04-21 00:00:00,8.7,26.73,0.61,61.09,26.16,-1.2889,36.7444
Dagoretti,2020-04-22 00:00:00,8.17,25.9,0.52,76.27,24.73,-1.2889,36.7444
Dagoretti,2020-04-23 00:00:00,4.75,16.81,0.69,63.55,22.1,-1.2889,36.7444
Dagoretti,2020-04-24 00:00:00,4.19,15.5,0.57,87.69,20.77,-1.2889,36.7444
Dagoretti,2020-04-25 00:00:00,3.69,13.93,0.32,71.94,23.37,-1.2889,36.7444
Dagoretti,2020-04-26 00:00:00,4.64,16.06,0.33,89.87,27.77,-1.2889,36.7444
Dagoretti,2020-04-27 00:00:00,6.92,22.76,0.41,71.34,19.64,-1.2889,36.7444
Dagoretti,2020-04-28 00:00:00,1.01,5.72,0.75,72.84,24.33,-1.2889,36.7444
Dagoretti,2020-04-29 00:00:00,4.44,15.88,0.68,68.22,19.81,-1.2889,36.7444
Dagoretti,2020-04-30 00:00:00,8.36,25.87,0.71,62.17,24.18,-1.2889,36.7444
Dagoretti,2020-05-01 00:00:00,5.09,18.19,0.48,65.84,27.09,-1.2889,36.7444
Dagoretti,2020-05-02 00:00:00,6.7,24.58,0.61,87.01,26.23,-1.2889,36.7444
Dagoretti,2020-05-03 00:00:00,9.29,30.92,0.56,73.23,19.31,-1.2889,36.7444
Dagoretti,2020-05-04 00:00:00,7.06,25.56,0.46,67.71,27.85,-1.2889,36.7444
Dagoretti,2020-05-05 00:00:00,9.85,30.03,0.54,80.6,24.22,-1.2889,36.7444
Dagoretti,2020-05-06 00:00:00,9.14,30.78,0.79,72.48,26.68,-1.2889,36.7444
Dagoretti,2020-05-07 00:00:00,4.08,14.81,0.59,60.5,19.74,-1.2889,36.7444
Dagoretti,2020-05-08 00:00:00,8.61,26.14,0.7,73.68,24.35,-1.2889,36.7444
Dagoretti,2020-05-09 00:00:00,4.89,19.4,0.37,64.3,23.71,-1.2889,36.7444
Dagoretti,2020-05-10 00:00:00,4,16,0.48,62.12,19.99,-1.2889,36.7444
Dagoretti,2020-05-11 00:00:00,8.83,28.67,0.72,77.31,22.37,-1.2889,36.7444
Dagoretti,2020-05-12 00:00:00,1.25,6.76,0.3,60.83,25.17,-1.2889,36.7444
Dagoretti,2020-05-13 00:00:00,0.67,6.1,0.31,84.41,25.24,-1.2889,36.7444
Dagoretti,2020-05-14 00:00:00,3.36,12.71,0.3,65.05,23.26,-1.2889,36.7444
Dagoretti,2020-05-15 00:00:00,6.04,19.64,0.56,67.02,27.39,-1.2889,36.7444
Dagoretti,2020-05-16 00:00:00,8.43,29.41,0.34,76.32,18.85,-1.2889,36.7444
Dagoretti,2020-05-17 00:00:00,7.13,22.32,0.74,70.68,22.22,-1.2889,36.7444
Dagoretti,2020-05-18 00:00:00,2.98,12.94,0.75,66.8,22.74,-1.2889,36.7444
Dagoretti,2020-05-19 00:00:00,8.39,26.33,0.51,81.8,23.75,-1.2889,36.7444
Dagoretti,2020-05-20 00:00:00,1.05,4.47,0.73,65.58,19.68,-1.2889,36.7444
Dagoretti,2020-05-21 00:00:00,4.46,17.48,0.77,65.54,25.24,-1.2889,36.7444
Dagoretti,2020-05-22 00:00:00,6.53,23.01,0.6,82.26,18.88,-1.2889,36.7444
Dagoretti,2020-05-23 00:00:00,2.75,11.86,0.72,70.29,23.02,-1.2889,36.7444
Dagoretti,2020-05-24 00:00:00,9.84,29.55,0.34,86.62,26.14,-1.2889,36.7444
Dagoretti,2020-05-25 00:00:00,2.07,7.02,0.37,78.76,23,-1.2889,36.7444
Dagoretti,2020-05-26 00:00:00,4.93,19.4,0.76,80.8,18.89,-1.2889,36.7444
Dagoretti,2020-05-27 00:00:00,7.61,25.67,0.35,64.84,26.97,-1.2889,36.7444
Dagoretti,2020-05-28 00:00:00,4.71,18.19,0.47,80.82,27.58,-1.2889,36.7444
Dagoretti,2020-05-29 00:00:00,4.28,17.04,0.71,89.21,18.59,-1.2889,36.7444
Dagoretti,2020-05-30 00:00:00,7.7,25.65,0.38,63.09,22.25,-1.2889,36.7444
Dagoretti,2020-05-31 00:00:00,3.1,13.68,0.47,75.16,19,-1.2889,36.7444
Dagoretti,2020-06-01 00:00:00,1.97,6.75,0.28,58.27,24.6,-1.2889,36.7444
Dagoretti,2020-06-02 00:00:00,0.26,0.9,0.15,46.5,24.36,-1.2889,36.7444
Dagoretti,2020-06-03 00:00:00,0.34,1.5,0.03,69.87,24.62,-1.2889,36.7444
Dagoretti,2020-06-04 00:00:00,1.94,6.75,0.26,64.18,24.82,-1.2889,36.7444
Dagoretti,2020-06-05 00:00:00,1.62,5.71,0.11,49.25,19.54,-1.2889,36.7444
Dagoretti,2020-06-06 00:00:00,0.2,1.02,0.23,63.11,22.4,-1.2889,36.7444
Dagoretti,2020-06-07 00:00:00,1.51,5.28,0.05,44.12,18.21,-1.2889,36.7444
Dagoretti,2020-06-08 00:00:00,1.86,6.32,0.24,47.2,21.18,-1.2889,36.7444
Dagoretti,2020-06-09 00:00:00,0.02,0.26,0.25,46.71,18.82,-1.2889,36.7444
Dagoretti,2020-06-10 00:00:00,0.97,3.82,0.1,52.23,21.04,-1.2889,36.7444
Dagoretti,2020-06-11 00:00:00,0.24,1.45,0.04,41.69,15.97,-1.2889,36.7444
Dagoretti,2020-06-12 00:00:00,1.5,5.35,0.19,49.31,23.05,-1.2889,36.7444
Dagoretti,2020-06-13 00:00:00,0.26,1.21,0.24,57.06,16.59,-1.2889,36.7444
Dagoretti,2020-06-14 00:00:00,1.69,5.22,0.22,60.09,16.86,-1.2889,36.7444
Dagoretti,2020-06-15 00:00:00,1.66,5.26,0.15,67.98,23.73,-1.2889,36.7444
Dagoretti,2020-06-16 00:00:00,1.06,3.3,0.15,56.54,16.66,-1.2889,36.7444
Dagoretti,2020-06-17 00:00:00,0.36,1.94,0.21,41.77,21.8,-1.2889,36.7444
Dagoretti,2020-06-18 00:00:00,0.21,1.63,0.24,44.96,18.4,-1.2889,36.7444
Dagoretti,2020-06-19 00:00:00,0.46,2.34,0.22,52.82,24.52,-1.2889,36.7444
Dagoretti,2020-06-20 00:00:00,0.93,3.51,0.29,60.5,17.39,-1.2889,36.7444
Dagoretti,2020-06-21 00:00:00,0.31,1.11,0.23,62.81,15.79,-1.2889,36.7444
Dagoretti,2020-06-22 00:00:00,0.69,2.95,0.29,44.6,20.26,-1.2889,36.7444
Dagoretti,2020-06-23 00:00:00,1.64,5.86,0.29,64.79,18.58,-1.2889,36.7444
Dagoretti,2020-06-24 00:00:00,0.65,2.54,0.04,69.08,16.76,-1.2889,36.7444
Dagoretti,2020-06-25 00:00:00,1.77,5.98,0.08,57.47,24.7,-1.2889,36.7444
Dagoretti,2020-06-26 00:00:00,0.31,1.15,0.23,46.96,20.94,-1.2889,36.7444
Dagoretti,2020-06-27 00:00:00,0.86,3.5,0.03,51.43,18.89,-1.2889,36.7444
Dagoretti,2020-06-28 00:00:00,1.42,4.4,0.11,48.94,20.48,-1.2889,36.7444
Dagoretti,2020-06-29 00:00:00,1.71,6.09,0.29,49.83,17.1,-1.2889,36.7444
Dagoretti,2020-06-30 00:00:00,1.39,4.48,0,54.95,20.77,-1.2889,36.7444
Dagoretti,2020-07-01 00:00:00,1.4,4.23,0.3,61.29,18.25,-1.2889,36.7444
Dagoretti,2020-07-02 00:00:00,0.5,2.43,0.26,44.22,24.03,-1.2889,36.7444
Dagoretti,2020-07-03 00:00:00,0.07,0.6,0.13,64.08,23.25,-1.2889,36.7444
Dagoretti,2020-07-04 00:00:00,1.89,5.82,0.03,55.11,17.08,-1.2889,36.7444
Dagoretti,2020-07-05 00:00:00,0.52,1.65,0.28,69.09,20.06,-1.2889,36.7444
Dagoretti,2020-07-06 00:00:00,0.75,2.27,0.24,40.11,20.85,-1.2889,36.7444
Dagoretti,2020-07-07 00:00:00,0.31,1.01,0.3,46.38,22.47,-1.2889,36.7444
Dagoretti,2020-07-08 00:00:00,0.1,0.95,0.14,47.61,15.39,-1.2889,36.7444
Dagoretti,2020-07-09 00:00:00,1.03,3.89,0.03,65.13,18.03,-1.2889,36.7444
Dagoretti,2020-07-10 00:00:00,1.17,4.27,0.03,48.78,22.96,-1.2889,36.7444
Dagoretti,2020-07-11 00:00:00,0.02,0.23,0.07,41.99,18.99,-1.2889,36.7444
Dagoretti,2020-07-12 00:00:00,0.12,0.98,0.11,47.26,21.58,-1.2889,36.7444
Dagoretti,2020-07-13 00:00:00,1.91,5.91,0.21,48.89,17.25,-1.2889,36.7444
Dagoretti,2020-07-14 00:00:00,0.5,2.43,0.27,66.89,19.98,-1.2889,36.7444
Dagoretti,2020-07-15 00:00:00,1.92,6.04,0.14,68.78,15.85,-1.2889,36.7444
Dagoretti,2020-07-16 00:00:00,0.74,2.76,0.06,60.58,19.46,-1.2889,36.7444
Dagoretti,2020-07-17 00:00:00,0.03,0.98,0.28,60.4,24.41,-1.2889,36.7444
Dagoretti,2020-07-18 00:00:00,0.5,1.82,0.24,69.74,16.31,-1.2889,36.7444
Dagoretti,2020-07-19 00:00:00,0.33,1.5,0.17,64.01,21.07,-1.2889,36.7444
Dagoretti,2020-07-20 00:00:00,1.43,5.24,0.15,61.63,20.87,-1.2889,36.7444
Dagoretti,2020-07-21 00:00:00,1.29,4.02,0,40,15.42,-1.2889,36.7444
Dagoretti,2020-07-22 00:00:00,0.34,1.36,0.06,54.98,17.01,-1.2889,36.7444
Dagoretti,2020-07-23 00:00:00,0.61,2.53,0.23,69.66,20.78,-1.2889,36.7444
Dagoretti,2020-07-24 00:00:00,1.58,5.39,0.3,69.09,22.19,-1.2889,36.7444
Dagoretti,2020-07-25 00:00:00,0.73,2.85,0.21,58.01,19.58,-1.2889,36.7444
Dagoretti,2020-07-26 00:00:00,1.18,4.13,0.19,61,17.93,-1.2889,36.7444
Dagoretti,2020-07-27 00:00:00,0.53,1.83,0.01,68.25,16.95,-1.2889,36.7444
Dagoretti,2020-07-28 00:00:00,0.87,2.65,0.22,66.46,19.36,-1.2889,36.7444
Dagoretti,2020-07-29 00:00:00,0.68,2.32,0.23,46.01,21.1,-1.2889,36.7444
Dagoretti,2020-07-30 00:00:00,0.55,1.83,0.17,46.17,20.61,-1.2889,36.7444
Dagoretti,2020-07-31 00:00:00,1.22,4.54,0.15,49.35,20.77,-1.2889,36.7444
Dagoretti,2020-08-01 00:00:00,0.31,1.24,0.3,41.53,15.07,-1.2889,36.7444
Dagoretti,2020-08-02 00:00:00,0.07,0.57,0.3,43.44,21.73,-1.2889,36.7444
Dagoretti,2020-08-03 00:00:00,1.53,5.08,0.06,58.21,22.12,-1.2889,36.7444
Dagoretti,2020-08-04 00:00:00,1.39,4.54,0.15,68.39,18.48,-1.2889,36.7444
Dagoretti,2020-08-05 00:00:00,0.08,0.31,0.25,69.5,20.24,-1.2889,36.7444
Dagoretti,2020-08-06 00:00:00,1.26,4.11,0.04,63.18,22.72,-1.2889,36.7444
Dagoretti,2020-08-07 00:00:00,0.91,3.73,0.21,69.04,22.2,-1.2889,36.7444
Dagoretti,2020-08-08 00:00:00,1.63,5.16,0.01,66.37,18.75,-1.2889,36.7444
Dagoretti,2020-08-09 00:00:00,0.56,2.21,0.21,66.68,20.43,-1.2889,36.7444
Dagoretti,2020-08-10 00:00:00,0.25,1.71,0.04,60.37,21.77,-1.2889,36.7444
Dagoretti,2020-08-11 00:00:00,1.59,5.47,0.26,69.13,17.8,-1.2889,36.7444
Dagoretti,2020-08-12 00:00:00,0.34,1.25,0.02,65.62,20.82,-1.2889,36.7444
Dagoretti,2020-08-13 00:00:00,1.82,5.62,0.13,66.72,17.73,-1.2889,36.7444
Dagoretti,2020-08-14 00:00:00,0.59,1.97,0.13,41.41,19.12,-1.2889,36.7444
Dagoretti,2020-08-15 00:00:00,0.47,2.11,0.21,54.63,16.67,-1.2889,36.7444
Dagoretti,2020-08-16 00:00:00,0.8,3.21,0.28,46.93,18.68,-1.2889,36.7444
Dagoretti,2020-08-17 00:00:00,0.88,3.53,0.03,65.44,19.98,-1.2889,36.7444
Dagoretti,2020-08-18 00:00:00,1.21,3.96,0.01,51.07,21.68,-1.2889,36.7444
Dagoretti,2020-08-19 00:00:00,1.66,5.42,0.18,51.51,21.61,-1.2889,36.7444
Dagoretti,2020-08-20 00:00:00,0.74,2.7,0.25,69.69,23.47,-1.2889,36.7444
Dagoretti,2020-08-21 00:00:00,0.59,2.59,0.01,44.47,18.64,-1.2889,36.7444
Dagoretti,2020-08-22 00:00:00,1.41,4.69,0.17,47.75,24.1,-1.2889,36.7444
Dagoretti,2020-08-23 00:00:00,1.8,6.17,0.27,65.74,23.71,-1.2889,36.7444
Dagoretti,2020-08-24 00:00:00,1.31,4.63,0.3,51.2,23.94,-1.2889,36.7444
Dagoretti,2020-08-25 00:00:00,1.21,4.35,0.28,47.99,19.65,-1.2889,36.7444
Dagoretti,2020-08-26 00:00:00,1.37,5.09,0.02,68.51,24.3,-1.2889,36.7444
Dagoretti,2020-08-27 00:00:00,0.7,2.55,0.08,66.02,21.37,-1.2889,36.7444
Dagoretti,2020-08-28 00:00:00,1.8,5.95,0.27,64.1,15.65,-1.2889,36.7444
Dagoretti,2020-08-29 00:00:00,0.81,2.91,0.21,68.16,18.86,-1.2889,36.7444
Dagoretti,2020-08-30 00:00:00,0.26,1.22,0.26,51.99,18.87,-1.2889,36.7444
Dagoretti,2020-08-31 00:00:00,0.96,3.05,0.23,59.03,16.83,-1.2889,36.7444
Dagoretti,2020-09-01 00:00:00,1.52,4.77,0.09,52.32,19.35,-1.2889,36.7444
Dagoretti,2020-09-02 00:00:00,1.86,5.69,0.12,53.73,18.4,-1.2889,36.7444
Dagoretti,2020-09-03 00:00:00,0.75,2.91,0.01,69.81,15.16,-1.2889,36.7444
Dagoretti,2020-09-04 00:00:00,0.55,1.98,0.27,58.85,23.66,-1.2889,36.7444
Dagoretti,2020-09-05 00:00:00,0.09,1.05,0.11,67.8,16.9,-1.2889,36.7444
Dagoretti,2020-09-06 00:00:00,1.99,6.4,0.26,66.08,18.12,-1.2889,36.7444
Dagoretti,2020-09-07 00:00:00,0.92,2.97,0.22,65.25,17.1,-1.2889,36.7444
Dagoretti,2020-09-08 00:00:00,0.57,2.49,0.17,49.12,15.79,-1.2889,36.7444
Dagoretti,2020-09-09 00:00:00,0.56,1.92,0.22,41.36,24.22,-1.2889,36.7444
Dagoretti,2020-09-10 00:00:00,1.31,3.99,0.12,63.72,22.15,-1.2889,36.7444
Dagoretti,2020-09-11 00:00:00,1.5,5.13,0.29,50.69,21.3,-1.2889,36.7444
Dagoretti,2020-09-12 00:00:00,0.44,2.29,0.21,52.88,17.47,-1.2889,36.7444
Dagoretti,2020-09-13 00:00:00,0.99,3.18,0.08,69.54,21.74,-1.2889,36.7444
Dagoretti,2020-09-14 00:00:00,0.81,3.23,0.16,66.92,22.01,-1.2889,36.7444
Dagoretti,2020-09-15 00:00:00,1.21,3.95,0.21,69.3,18.79,-1.2889,36.7444
Dagoretti,2020-09-16 00:00:00,1.57,5.59,0.17,40.4,24.62,-1.2889,36.7444
Dagoretti,2020-09-17 00:00:00,0.43,2.04,0.24,62.64,18.88,-1.2889,36.7444
Dagoretti,2020-09-18 00:00:00,0.65,2.05,0.21,46.2,21.56,-1.2889,36.7444
Dagoretti,2020-09-19 00:00:00,0.86,3.41,0.19,63.93,15.08,-1.2889,36.7444
Dagoretti,2020-09-20 00:00:00,1.04,3.82,0.15,68.89,17.29,-1.2889,36.7444
Dagoretti,2020-09-21 00:00:00,0.39,1.35,0.14,59.53,15.81,-1.2889,36.7444
Dagoretti,2020-09-22 00:00:00,1.56,5.5,0.07,44.88,24.34,-1.2889,36.7444
Dagoretti,2020-09-23 00:00:00,1.39,4.85,0.09,68.2,18.25,-1.2889,36.7444
Dagoretti,2020-09-24 00:00:00,0.58,1.85,0.04,40.34,24.17,-1.2889,36.7444
Dagoretti,2020-09-25 00:00:00,0.35,1.41,0.17,65.84,19.16,-1.2889,36.7444
Dagoretti,2020-09-26 00:00:00,0.16,1.18,0.06,50.95,17.9,-1.2889,36.7444
Dagoretti,2020-09-27 00:00:00,1.5,4.72,0.29,62.96,18.84,-1.2889,36.7444
Dagoretti,2020-09-28 00:00:00,0.9,3.32,0.27,68.49,17.25,-1.2889,36.7444
Dagoretti,2020-09-29 00:00:00,1.22,3.83,0.26,62.85,16.84,-1.2889,36.7444
Dagoretti,2020-09-30 00:00:00,1.55,5,0.04,67.16,20.55,-1.2889,36.7444
Dagoretti,2020-10-01 00:00:00,9.22,27.67,0.62,69.81,27.73,-1.2889,36.7444
Dagoretti,2020-10-02 00:00:00,9.89,34.56,0.74,74.46,24.03,-1.2889,36.7444
Dagoretti,2020-10-03 00:00:00,2.54,10.14,0.78,86.96,18.71,-1.2889,36.7444
Dagoretti,2020-10-04 00:00:00,8.99,31.15,0.42,82.9,24.37,-1.2889,36.7444
Dagoretti,2020-10-05 00:00:00,1.62,5.93,0.72,73.89,26.64,-1.2889,36.7444
Dagoretti,2020-10-06 00:00:00,0.96,4.31,0.39,84.23,25.62,-1.2889,36.7444
Dagoretti,2020-10-07 00:00:00,7.46,24.68,0.75,78.47,20.77,-1.2889,36.7444
Dagoretti,2020-10-08 00:00:00,5.59,17.24,0.64,76.9,25.81,-1.2889,36.7444
Dagoretti,2020-10-09 00:00:00,7.68,25.01,0.53,75.96,27.41,-1.2889,36.7444
Dagoretti,2020-10-10 00:00:00,3.76,14.29,0.33,72.05,26.13,-1.2889,36.7444
Dagoretti,2020-10-11 00:00:00,8.86,26.73,0.56,67.77,22.38,-1.2889,36.7444
Dagoretti,2020-10-12 00:00:00,1.68,9.83,0.38,61.48,18.41,-1.2889,36.7444
Dagoretti,2020-10-13 00:00:00,7.64,26.23,0.67,61.14,24.05,-1.2889,36.7444
Dagoretti,2020-10-14 00:00:00,6.45,20.06,0.68,81.25,20.35,-1.2889,36.7444
Dagoretti,2020-10-15 00:00:00,2.1,8.74,0.57,84.85,26.22,-1.2889,36.7444
Dagoretti,2020-10-16 00:00:00,2.49,11.86,0.37,72.78,26.23,-1.2889,36.7444
Dagoretti,2020-10-17 00:00:00,2.57,10.28,0.45,61.46,23.69,-1.2889,36.7444
Dagoretti,2020-10-18 00:00:00,8.24,29.26,0.69,69.59,21.56,-1.2889,36.7444
Dagoretti,2020-10-19 00:00:00,2.38,9.58,0.68,68.23,24.12,-1.2889,36.7444
Dagoretti,2020-10-20 00:00:00,4.49,17.12,0.43,69.58,18.6,-1.2889,36.7444
Dagoretti,2020-10-21 00:00:00,0.21,4.29,0.37,69.67,19.65,-1.2889,36.7444
Dagoretti,2020-10-22 00:00:00,1.75,8.61,0.61,67.29,22.59,-1.2889,36.7444
Dagoretti,2020-10-23 00:00:00,5.95,21.44,0.79,71.96,25.21,-1.2889,36.7444
Dagoretti,2020-10-24 00:00:00,8.71,28.79,0.32,88.77,22.72,-1.2889,36.7444
Dagoretti,2020-10-25 00:00:00,5.3,20.29,0.59,80.74,26.29,-1.2889,36.7444
Dagoretti,2020-10-26 00:00:00,7.31,26.65,0.53,73.25,18.51,-1.2889,36.7444
Dagoretti,2020-10-27 00:00:00,7.63,24.8,0.33,87.79,20.04,-1.2889,36.7444
Dagoretti,2020-10-28 00:00:00,3.03,13.89,0.56,69.16,20.43,-1.2889,36.7444
Dagoretti,2020-10-29 00:00:00,8.2,28.36,0.63,89.28,27.43,-1.2889,36.7444
Dagoretti,2020-10-30 00:00:00,3.41,13.9,0.44,60.85,21.71,-1.2889,36.7444
Dagoretti,2020-10-31 00:00:00,3.65,11.69,0.46,86.55,19.37,-1.2889,36.7444
Dagoretti,2020-11-01 00:00:00,2.58,9.07,0.48,70.64,21.83,-1.2889,36.7444
Dagoretti,2020-11-02 00:00:00,7.71,24.96,0.77,78.92,19.83,-1.2889,36.7444
Dagoretti,2020-11-03 00:00:00,2.88,9.82,0.78,87.16,19,-1.2889,36.7444
Dagoretti,2020-11-04 00:00:00,6.08,20.05,0.31,85.2,21.7,-1.2889,36.7444
Dagoretti,2020-11-05 00:00:00,0.95,4.9,0.64,85.62,26.46,-1.2889,36.7444
Dagoretti,2020-11-06 00:00:00,0.75,3.31,0.52,78.92,18.04,-1.2889,36.7444
Dagoretti,2020-11-07 00:00:00,3.34,14.44,0.64,71.21,21.59,-1.2889,36.7444
Dagoretti,2020-11-08 00:00:00,7.5,23.53,0.46,73.37,24.52,-1.2889,36.7444
Dagoretti,2020-11-09 00:00:00,5.79,20.27,0.77,79.27,25.13,-1.2889,36.7444
Dagoretti,2020-11-10 00:00:00,0.06,1.52,0.61,74.4,27.17,-1.2889,36.7444
Dagoretti,2020-11-11 00:00:00,9.21,31.25,0.44,87.29,25.85,-1.2889,36.7444
Dagoretti,2020-11-12 00:00:00,6.84,21.26,0.53,89.75,19.26,-1.2889,36.7444
Dagoretti,2020-11-13 00:00:00,1.36,4.71,0.4,88.95,19.41,-1.2889,36.7444
Dagoretti,2020-11-14 00:00:00,6.63,23.01,0.75,65.99,24.06,-1.2889,36.7444
Dagoretti,2020-11-15 00:00:00,5.69,19.41,0.58,74.6,26.83,-1.2889,36.7444
Dagoretti,2020-11-16 00:00:00,9.37,31.82,0.69,81.59,27.98,-1.2889,36.7444
Dagoretti,2020-11-17 00:00:00,4.71,19.1,0.71,66.48,20.92,-1.2889,36.7444
Dagoretti,2020-11-18 00:00:00,4.6,16.14,0.74,65.86,23.01,-1.2889,36.7444
Dagoretti,2020-11-19 00:00:00,9.78,32.36,0.64,86.57,18.39,-1.2889,36.7444
Dagoretti,2020-11-20 00:00:00,4.75,15.37,0.36,83.09,19.36,-1.2889,36.7444
Dagoretti,2020-11-21 00:00:00,2.86,9.97,0.35,67.46,18.27,-1.2889,36.7444
Dagoretti,2020-11-22 00:00:00,1.61,8.16,0.32,71.72,26.06,-1.2889,36.7444
Dagoretti,2020-11-23 00:00:00,5.02,17.19,0.58,78.3,24.49,-1.2889,36.7444
Dagoretti,2020-11-24 00:00:00,7.37,23.22,0.33,63.62,22.76,-1.2889,36.7444
Dagoretti,2020-11-25 00:00:00,4.11,14.26,0.59,65.58,20.37,-1.2889,36.7444
Dagoretti,2020-11-26 00:00:00,3.88,16.56,0.72,84.35,23.32,-1.2889,36.7444
Dagoretti,2020-11-27 00:00:00,5.57,20.81,0.43,77.42,21.95,-1.2889,36.7444
Dagoretti,2020-11-28 00:00:00,1.63,5.64,0.73,72.18,25.75,-1.2889,36.7444
Dagoretti,2020-11-29 00:00:00,6.51,19.75,0.44,84.6,18.5,-1.2889,36.7444
Dagoretti,2020-11-30 00:00:00,3.66,11.93,0.55,63.35,26.83,-1.2889,36.7444
Dagoretti,2020-12-01 00:00:00,1.97,10.32,0.79,78.93,20.85,-1.2889,36.7444
Dagoretti,2020-12-02 00:00:00,2.62,10.38,0.65,77.81,26.09,-1.2889,36.7444
Dagoretti,2020-12-03 00:00:00,2.23,10.95,0.57,72.21,25.43,-1.2889,36.7444
